pareto_p,yield_thresh,n_rounds,k_escape,survey,recall,corpus_size,n_rounds_run,recall_r1,recall_r2,recall_r3
70,0.01,3,10,S2_UCG,0.9745370370370371,165586,3,0.9606481481481481,0.9675925925925926,0.9745370370370371
70,0.01,3,10,S3_TOPO,0.9509043927648578,136800,3,0.9354005167958657,0.9509043927648578,0.9509043927648578
70,0.01,3,20,S1_MIT,0.9329896907216495,205799,3,0.8350515463917526,0.8934707903780069,0.9329896907216495
70,0.01,3,20,S2_UCG,0.9745370370370371,192483,3,0.9606481481481481,0.9699074074074074,0.9745370370370371
70,0.01,3,20,S3_TOPO,0.9638242894056848,160417,3,0.9354005167958657,0.9638242894056848,0.9638242894056848
70,0.01,3,50,S1_MIT,0.9656357388316151,241603,3,0.8350515463917526,0.9209621993127147,0.9656357388316151
70,0.01,3,50,S2_UCG,0.9791666666666666,234023,3,0.9606481481481481,0.9791666666666666,0.9791666666666666
70,0.01,3,50,S3_TOPO,0.9741602067183462,195783,3,0.9354005167958657,0.9689922480620154,0.9741602067183462
70,0.02,1,5,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.02,1,5,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.02,1,5,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.02,1,10,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.02,1,10,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.02,1,10,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.02,1,20,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.02,1,20,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.02,1,20,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.02,1,50,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.02,1,50,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.02,1,50,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.02,2,5,S1_MIT,0.865979381443299,139215,2,0.8350515463917526,0.865979381443299,
70,0.02,2,5,S2_UCG,0.9675925925925926,121996,2,0.9606481481481481,0.9675925925925926,
70,0.02,2,5,S3_TOPO,0.9457364341085271,110735,2,0.9354005167958657,0.9457364341085271,
70,0.02,2,10,S1_MIT,0.8745704467353952,167548,2,0.8350515463917526,0.8745704467353952,
70,0.02,2,10,S2_UCG,0.9675925925925926,138256,2,0.9606481481481481,0.9675925925925926,
70,0.02,2,10,S3_TOPO,0.9509043927648578,123405,2,0.9354005167958657,0.9509043927648578,
70,0.02,2,20,S1_MIT,0.8934707903780069,184896,2,0.8350515463917526,0.8934707903780069,
70,0.02,2,20,S2_UCG,0.9699074074074074,167137,2,0.9606481481481481,0.9699074074074074,
70,0.02,2,20,S3_TOPO,0.9638242894056848,137761,2,0.9354005167958657,0.9638242894056848,
70,0.02,2,50,S1_MIT,0.9209621993127147,217968,2,0.8350515463917526,0.9209621993127147,
70,0.02,2,50,S2_UCG,0.9791666666666666,211412,2,0.9606481481481481,0.9791666666666666,
70,0.02,2,50,S3_TOPO,0.9689922480620154,162254,2,0.9354005167958657,0.9689922480620154,
70,0.02,3,5,S1_MIT,0.865979381443299,163414,3,0.8350515463917526,0.865979381443299,0.865979381443299
70,0.02,3,5,S2_UCG,0.9675925925925926,139986,3,0.9606481481481481,0.9675925925925926,0.9675925925925926
70,0.02,3,5,S3_TOPO,0.9457364341085271,122450,3,0.9354005167958657,0.9457364341085271,0.9457364341085271
70,0.02,3,10,S1_MIT,0.9347079037800687,187098,3,0.8350515463917526,0.8745704467353952,0.9347079037800687
70,0.02,3,10,S2_UCG,0.9745370370370371,165586,3,0.9606481481481481,0.9675925925925926,0.9745370370370371
70,0.02,3,10,S3_TOPO,0.9509043927648578,136800,3,0.9354005167958657,0.9509043927648578,0.9509043927648578
70,0.02,3,20,S1_MIT,0.9329896907216495,205799,3,0.8350515463917526,0.8934707903780069,0.9329896907216495
70,0.02,3,20,S2_UCG,0.9745370370370371,192483,3,0.9606481481481481,0.9699074074074074,0.9745370370370371
70,0.02,3,20,S3_TOPO,0.9638242894056848,160417,3,0.9354005167958657,0.9638242894056848,0.9638242894056848
70,0.02,3,50,S1_MIT,0.9656357388316151,241603,3,0.8350515463917526,0.9209621993127147,0.9656357388316151
70,0.02,3,50,S2_UCG,0.9791666666666666,234023,3,0.9606481481481481,0.9791666666666666,0.9791666666666666
70,0.02,3,50,S3_TOPO,0.9741602067183462,195783,3,0.9354005167958657,0.9689922480620154,0.9741602067183462
70,0.05,1,5,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.05,1,5,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.05,1,5,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.05,1,10,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.05,1,10,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.05,1,10,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.05,1,20,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.05,1,20,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.05,1,20,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.05,1,50,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.05,1,50,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.05,1,50,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.05,2,5,S1_MIT,0.865979381443299,139215,2,0.8350515463917526,0.865979381443299,
70,0.05,2,5,S2_UCG,0.9675925925925926,121996,2,0.9606481481481481,0.9675925925925926,
70,0.05,2,5,S3_TOPO,0.9457364341085271,110735,2,0.9354005167958657,0.9457364341085271,
70,0.05,2,10,S1_MIT,0.8745704467353952,167548,2,0.8350515463917526,0.8745704467353952,
70,0.05,2,10,S2_UCG,0.9675925925925926,138256,2,0.9606481481481481,0.9675925925925926,
70,0.05,2,10,S3_TOPO,0.9509043927648578,123405,2,0.9354005167958657,0.9509043927648578,
70,0.05,2,20,S1_MIT,0.8934707903780069,184896,2,0.8350515463917526,0.8934707903780069,
70,0.05,2,20,S2_UCG,0.9699074074074074,167137,2,0.9606481481481481,0.9699074074074074,
70,0.05,2,20,S3_TOPO,0.9638242894056848,137761,2,0.9354005167958657,0.9638242894056848,
70,0.05,2,50,S1_MIT,0.9209621993127147,217968,2,0.8350515463917526,0.9209621993127147,
70,0.05,2,50,S2_UCG,0.9791666666666666,211412,2,0.9606481481481481,0.9791666666666666,
70,0.05,2,50,S3_TOPO,0.9689922480620154,162254,2,0.9354005167958657,0.9689922480620154,
70,0.05,3,5,S1_MIT,0.865979381443299,163414,3,0.8350515463917526,0.865979381443299,0.865979381443299
70,0.05,3,5,S2_UCG,0.9675925925925926,139986,3,0.9606481481481481,0.9675925925925926,0.9675925925925926
70,0.05,3,5,S3_TOPO,0.9457364341085271,122450,3,0.9354005167958657,0.9457364341085271,0.9457364341085271
70,0.05,3,10,S1_MIT,0.9347079037800687,187098,3,0.8350515463917526,0.8745704467353952,0.9347079037800687
70,0.05,3,10,S2_UCG,0.9745370370370371,165586,3,0.9606481481481481,0.9675925925925926,0.9745370370370371
70,0.05,3,10,S3_TOPO,0.9509043927648578,136800,3,0.9354005167958657,0.9509043927648578,0.9509043927648578
70,0.05,3,20,S1_MIT,0.9329896907216495,205799,3,0.8350515463917526,0.8934707903780069,0.9329896907216495
70,0.05,3,20,S2_UCG,0.9745370370370371,192483,3,0.9606481481481481,0.9699074074074074,0.9745370370370371
70,0.05,3,20,S3_TOPO,0.9638242894056848,160417,3,0.9354005167958657,0.9638242894056848,0.9638242894056848
70,0.05,3,50,S1_MIT,0.9656357388316151,241603,3,0.8350515463917526,0.9209621993127147,0.9656357388316151
70,0.05,3,50,S2_UCG,0.9791666666666666,234023,3,0.9606481481481481,0.9791666666666666,0.9791666666666666
70,0.05,3,50,S3_TOPO,0.9741602067183462,195783,3,0.9354005167958657,0.9689922480620154,0.9741602067183462
70,0.1,1,5,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.1,1,5,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.1,1,5,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.1,1,10,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.1,1,10,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.1,1,10,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.1,1,20,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.1,1,20,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.1,1,20,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.1,1,50,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.1,1,50,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.1,1,50,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.1,2,5,S1_MIT,0.865979381443299,139215,2,0.8350515463917526,0.865979381443299,
70,0.1,2,5,S2_UCG,0.9675925925925926,121996,2,0.9606481481481481,0.9675925925925926,
70,0.1,2,5,S3_TOPO,0.9457364341085271,110735,2,0.9354005167958657,0.9457364341085271,
70,0.1,2,10,S1_MIT,0.8745704467353952,167548,2,0.8350515463917526,0.8745704467353952,
70,0.1,2,10,S2_UCG,0.9675925925925926,138256,2,0.9606481481481481,0.9675925925925926,
70,0.1,2,10,S3_TOPO,0.9509043927648578,123405,2,0.9354005167958657,0.9509043927648578,
70,0.1,2,20,S1_MIT,0.8934707903780069,184896,2,0.8350515463917526,0.8934707903780069,
70,0.1,2,20,S2_UCG,0.9699074074074074,167137,2,0.9606481481481481,0.9699074074074074,
70,0.1,2,20,S3_TOPO,0.9638242894056848,137761,2,0.9354005167958657,0.9638242894056848,
70,0.1,2,50,S1_MIT,0.9209621993127147,217968,2,0.8350515463917526,0.9209621993127147,
70,0.1,2,50,S2_UCG,0.9791666666666666,211412,2,0.9606481481481481,0.9791666666666666,
70,0.1,2,50,S3_TOPO,0.9689922480620154,162254,2,0.9354005167958657,0.9689922480620154,
70,0.1,3,5,S1_MIT,0.865979381443299,163414,3,0.8350515463917526,0.865979381443299,0.865979381443299
70,0.1,3,5,S2_UCG,0.9675925925925926,139986,3,0.9606481481481481,0.9675925925925926,0.9675925925925926
70,0.1,3,5,S3_TOPO,0.9457364341085271,122450,3,0.9354005167958657,0.9457364341085271,0.9457364341085271
70,0.1,3,10,S1_MIT,0.9347079037800687,187098,3,0.8350515463917526,0.8745704467353952,0.9347079037800687
70,0.1,3,10,S2_UCG,0.9745370370370371,165586,3,0.9606481481481481,0.9675925925925926,0.9745370370370371
70,0.1,3,10,S3_TOPO,0.9509043927648578,136800,3,0.9354005167958657,0.9509043927648578,0.9509043927648578
70,0.1,3,20,S1_MIT,0.9329896907216495,205799,3,0.8350515463917526,0.8934707903780069,0.9329896907216495
70,0.1,3,20,S2_UCG,0.9745370370370371,192483,3,0.9606481481481481,0.9699074074074074,0.9745370370370371
70,0.1,3,20,S3_TOPO,0.9638242894056848,160417,3,0.9354005167958657,0.9638242894056848,0.9638242894056848
70,0.1,3,50,S1_MIT,0.9656357388316151,241603,3,0.8350515463917526,0.9209621993127147,0.9656357388316151
70,0.1,3,50,S2_UCG,0.9791666666666666,234023,3,0.9606481481481481,0.9791666666666666,0.9791666666666666
70,0.1,3,50,S3_TOPO,0.9741602067183462,195783,3,0.9354005167958657,0.9689922480620154,0.9741602067183462
70,0.2,1,5,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.2,1,5,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.2,1,5,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.2,1,10,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.2,1,10,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.2,1,10,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.2,1,20,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.2,1,20,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.2,1,20,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.2,1,50,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.2,1,50,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.2,1,50,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.2,2,5,S1_MIT,0.865979381443299,139215,2,0.8350515463917526,0.865979381443299,
70,0.2,2,5,S2_UCG,0.9675925925925926,121996,2,0.9606481481481481,0.9675925925925926,
70,0.2,2,5,S3_TOPO,0.9457364341085271,110735,2,0.9354005167958657,0.9457364341085271,
70,0.2,2,10,S1_MIT,0.8745704467353952,167548,2,0.8350515463917526,0.8745704467353952,
70,0.2,2,10,S2_UCG,0.9675925925925926,138256,2,0.9606481481481481,0.9675925925925926,
70,0.2,2,10,S3_TOPO,0.9509043927648578,123405,2,0.9354005167958657,0.9509043927648578,
70,0.2,2,20,S1_MIT,0.8934707903780069,184896,2,0.8350515463917526,0.8934707903780069,
70,0.2,2,20,S2_UCG,0.9699074074074074,167137,2,0.9606481481481481,0.9699074074074074,
70,0.2,2,20,S3_TOPO,0.9638242894056848,137761,2,0.9354005167958657,0.9638242894056848,
70,0.2,2,50,S1_MIT,0.9209621993127147,217968,2,0.8350515463917526,0.9209621993127147,
70,0.2,2,50,S2_UCG,0.9791666666666666,211412,2,0.9606481481481481,0.9791666666666666,
70,0.2,2,50,S3_TOPO,0.9689922480620154,162254,2,0.9354005167958657,0.9689922480620154,
70,0.2,3,5,S1_MIT,0.865979381443299,163414,3,0.8350515463917526,0.865979381443299,0.865979381443299
70,0.2,3,5,S2_UCG,0.9675925925925926,139986,3,0.9606481481481481,0.9675925925925926,0.9675925925925926
70,0.2,3,5,S3_TOPO,0.9457364341085271,122450,3,0.9354005167958657,0.9457364341085271,0.9457364341085271
70,0.2,3,10,S1_MIT,0.9347079037800687,187098,3,0.8350515463917526,0.8745704467353952,0.9347079037800687
70,0.2,3,10,S2_UCG,0.9745370370370371,165586,3,0.9606481481481481,0.9675925925925926,0.9745370370370371
70,0.2,3,10,S3_TOPO,0.9509043927648578,136800,3,0.9354005167958657,0.9509043927648578,0.9509043927648578
70,0.2,3,20,S1_MIT,0.9329896907216495,205799,3,0.8350515463917526,0.8934707903780069,0.9329896907216495
70,0.2,3,20,S2_UCG,0.9745370370370371,192483,3,0.9606481481481481,0.9699074074074074,0.9745370370370371
70,0.2,3,20,S3_TOPO,0.9638242894056848,160417,3,0.9354005167958657,0.9638242894056848,0.9638242894056848
70,0.2,3,50,S1_MIT,0.9656357388316151,241603,3,0.8350515463917526,0.9209621993127147,0.9656357388316151
70,0.2,3,50,S2_UCG,0.9791666666666666,234023,3,0.9606481481481481,0.9791666666666666,0.9791666666666666
70,0.2,3,50,S3_TOPO,0.9741602067183462,195783,3,0.9354005167958657,0.9689922480620154,0.9741602067183462
80,0.01,1,5,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.01,1,5,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.01,1,5,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.01,1,10,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.01,1,10,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.01,1,10,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.01,1,20,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.01,1,20,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.01,1,20,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.01,1,50,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.01,1,50,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.01,1,50,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.01,2,5,S1_MIT,0.8694158075601375,159126,2,0.8487972508591065,0.8694158075601375,
80,0.01,2,5,S2_UCG,0.9814814814814815,134777,2,0.9768518518518519,0.9814814814814815,
80,0.01,2,5,S3_TOPO,0.9534883720930233,120654,2,0.9431524547803618,0.9534883720930233,
80,0.01,2,10,S1_MIT,0.8883161512027491,170336,2,0.8487972508591065,0.8883161512027491,
80,0.01,2,10,S2_UCG,0.9814814814814815,146109,2,0.9768518518518519,0.9814814814814815,
80,0.01,2,10,S3_TOPO,0.9638242894056848,135239,2,0.9431524547803618,0.9638242894056848,
80,0.01,2,20,S1_MIT,0.8917525773195877,196435,2,0.8487972508591065,0.8917525773195877,
80,0.01,2,20,S2_UCG,0.9837962962962963,174824,2,0.9768518518518519,0.9837962962962963,
80,0.01,2,20,S3_TOPO,0.9689922480620154,150241,2,0.9431524547803618,0.9689922480620154,
80,0.01,2,50,S1_MIT,0.9226804123711341,223325,2,0.8487972508591065,0.9226804123711341,
80,0.01,2,50,S2_UCG,0.9837962962962963,226588,2,0.9768518518518519,0.9837962962962963,
80,0.01,2,50,S3_TOPO,0.9767441860465116,175451,2,0.9431524547803618,0.9767441860465116,
80,0.01,3,5,S1_MIT,0.8934707903780069,168612,3,0.8487972508591065,0.8694158075601375,0.8934707903780069
80,0.01,3,5,S2_UCG,0.9814814814814815,151720,3,0.9768518518518519,0.9814814814814815,0.9814814814814815
80,0.01,3,5,S3_TOPO,0.9560723514211886,134542,3,0.9431524547803618,0.9534883720930233,0.9560723514211886
80,0.01,3,10,S1_MIT,0.9243986254295533,189167,3,0.8487972508591065,0.8883161512027491,0.9243986254295533
80,0.01,3,10,S2_UCG,0.9814814814814815,174122,3,0.9768518518518519,0.9814814814814815,0.9814814814814815
80,0.01,3,10,S3_TOPO,0.9638242894056848,148972,3,0.9431524547803618,0.9638242894056848,0.9638242894056848
80,0.01,3,20,S1_MIT,0.9450171821305842,219440,3,0.8487972508591065,0.8917525773195877,0.9450171821305842
80,0.01,3,20,S2_UCG,0.9861111111111112,203385,3,0.9768518518518519,0.9837962962962963,0.9861111111111112
80,0.01,3,20,S3_TOPO,0.9689922480620154,177592,3,0.9431524547803618,0.9689922480620154,0.9689922480620154
80,0.01,3,50,S1_MIT,0.9707903780068728,247962,3,0.8487972508591065,0.9226804123711341,0.9707903780068728
80,0.01,3,50,S2_UCG,0.9837962962962963,248718,3,0.9768518518518519,0.9837962962962963,0.9837962962962963
80,0.01,3,50,S3_TOPO,0.979328165374677,209467,3,0.9431524547803618,0.9767441860465116,0.979328165374677
80,0.02,1,5,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.02,1,5,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.02,1,5,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.02,1,10,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.02,1,10,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.02,1,10,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.02,1,20,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.02,1,20,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.02,1,20,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.02,1,50,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.02,1,50,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.02,1,50,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.02,2,5,S1_MIT,0.8694158075601375,159126,2,0.8487972508591065,0.8694158075601375,
80,0.02,2,5,S2_UCG,0.9814814814814815,134777,2,0.9768518518518519,0.9814814814814815,
80,0.02,2,5,S3_TOPO,0.9534883720930233,120654,2,0.9431524547803618,0.9534883720930233,
80,0.02,2,10,S1_MIT,0.8883161512027491,170336,2,0.8487972508591065,0.8883161512027491,
80,0.02,2,10,S2_UCG,0.9814814814814815,146109,2,0.9768518518518519,0.9814814814814815,
80,0.02,2,10,S3_TOPO,0.9638242894056848,135239,2,0.9431524547803618,0.9638242894056848,
80,0.02,2,20,S1_MIT,0.8917525773195877,196435,2,0.8487972508591065,0.8917525773195877,
80,0.02,2,20,S2_UCG,0.9837962962962963,174824,2,0.9768518518518519,0.9837962962962963,
80,0.02,2,20,S3_TOPO,0.9689922480620154,150241,2,0.9431524547803618,0.9689922480620154,
80,0.02,2,50,S1_MIT,0.9226804123711341,223325,2,0.8487972508591065,0.9226804123711341,
80,0.02,2,50,S2_UCG,0.9837962962962963,226588,2,0.9768518518518519,0.9837962962962963,
80,0.02,2,50,S3_TOPO,0.9767441860465116,175451,2,0.9431524547803618,0.9767441860465116,
80,0.02,3,5,S1_MIT,0.8934707903780069,168612,3,0.8487972508591065,0.8694158075601375,0.8934707903780069
80,0.02,3,5,S2_UCG,0.9814814814814815,151720,3,0.9768518518518519,0.9814814814814815,0.9814814814814815
80,0.02,3,5,S3_TOPO,0.9560723514211886,134542,3,0.9431524547803618,0.9534883720930233,0.9560723514211886
80,0.02,3,10,S1_MIT,0.9243986254295533,189167,3,0.8487972508591065,0.8883161512027491,0.9243986254295533
80,0.02,3,10,S2_UCG,0.9814814814814815,174122,3,0.9768518518518519,0.9814814814814815,0.9814814814814815
80,0.02,3,10,S3_TOPO,0.9638242894056848,148972,3,0.9431524547803618,0.9638242894056848,0.9638242894056848
80,0.02,3,20,S1_MIT,0.9450171821305842,219440,3,0.8487972508591065,0.8917525773195877,0.9450171821305842
80,0.02,3,20,S2_UCG,0.9861111111111112,203385,3,0.9768518518518519,0.9837962962962963,0.9861111111111112
80,0.02,3,20,S3_TOPO,0.9689922480620154,177592,3,0.9431524547803618,0.9689922480620154,0.9689922480620154
80,0.02,3,50,S1_MIT,0.9707903780068728,247962,3,0.8487972508591065,0.9226804123711341,0.9707903780068728
80,0.02,3,50,S2_UCG,0.9837962962962963,248718,3,0.9768518518518519,0.9837962962962963,0.9837962962962963
80,0.02,3,50,S3_TOPO,0.979328165374677,209467,3,0.9431524547803618,0.9767441860465116,0.979328165374677
80,0.05,1,5,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.05,1,5,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.05,1,5,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.05,1,10,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.05,1,10,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.05,1,10,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.05,1,20,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.05,1,20,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.05,1,20,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.05,1,50,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.05,1,50,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.05,1,50,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.05,2,5,S1_MIT,0.8694158075601375,159126,2,0.8487972508591065,0.8694158075601375,
80,0.05,2,5,S2_UCG,0.9814814814814815,134777,2,0.9768518518518519,0.9814814814814815,
80,0.05,2,5,S3_TOPO,0.9534883720930233,120654,2,0.9431524547803618,0.9534883720930233,
80,0.05,2,10,S1_MIT,0.8883161512027491,170336,2,0.8487972508591065,0.8883161512027491,
80,0.05,2,10,S2_UCG,0.9814814814814815,146109,2,0.9768518518518519,0.9814814814814815,
80,0.05,2,10,S3_TOPO,0.9638242894056848,135239,2,0.9431524547803618,0.9638242894056848,
80,0.05,2,20,S1_MIT,0.8917525773195877,196435,2,0.8487972508591065,0.8917525773195877,
80,0.05,2,20,S2_UCG,0.9837962962962963,174824,2,0.9768518518518519,0.9837962962962963,
80,0.05,2,20,S3_TOPO,0.9689922480620154,150241,2,0.9431524547803618,0.9689922480620154,
80,0.05,2,50,S1_MIT,0.9226804123711341,223325,2,0.8487972508591065,0.9226804123711341,
80,0.05,2,50,S2_UCG,0.9837962962962963,226588,2,0.9768518518518519,0.9837962962962963,
80,0.05,2,50,S3_TOPO,0.9767441860465116,175451,2,0.9431524547803618,0.9767441860465116,
80,0.05,3,5,S1_MIT,0.8934707903780069,168612,3,0.8487972508591065,0.8694158075601375,0.8934707903780069
80,0.05,3,5,S2_UCG,0.9814814814814815,151720,3,0.9768518518518519,0.9814814814814815,0.9814814814814815
80,0.05,3,5,S3_TOPO,0.9560723514211886,134542,3,0.9431524547803618,0.9534883720930233,0.9560723514211886
80,0.05,3,10,S1_MIT,0.9243986254295533,189167,3,0.8487972508591065,0.8883161512027491,0.9243986254295533
80,0.05,3,10,S2_UCG,0.9814814814814815,174122,3,0.9768518518518519,0.9814814814814815,0.9814814814814815
80,0.05,3,10,S3_TOPO,0.9638242894056848,148972,3,0.9431524547803618,0.9638242894056848,0.9638242894056848
80,0.05,3,20,S1_MIT,0.9450171821305842,219440,3,0.8487972508591065,0.8917525773195877,0.9450171821305842
80,0.05,3,20,S2_UCG,0.9861111111111112,203385,3,0.9768518518518519,0.9837962962962963,0.9861111111111112
80,0.05,3,20,S3_TOPO,0.9689922480620154,177592,3,0.9431524547803618,0.9689922480620154,0.9689922480620154
80,0.05,3,50,S1_MIT,0.9707903780068728,247962,3,0.8487972508591065,0.9226804123711341,0.9707903780068728
80,0.05,3,50,S2_UCG,0.9837962962962963,248718,3,0.9768518518518519,0.9837962962962963,0.9837962962962963
80,0.05,3,50,S3_TOPO,0.979328165374677,209467,3,0.9431524547803618,0.9767441860465116,0.979328165374677
80,0.1,1,5,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.1,1,5,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.1,1,5,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.1,1,10,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.1,1,10,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.1,1,10,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.1,1,20,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.1,1,20,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.1,1,20,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.1,1,50,S1_MIT,0.8487972508591065,116455,1,0.8487972508591065,,
80,0.1,1,50,S2_UCG,0.9768518518518519,97474,1,0.9768518518518519,,
80,0.1,1,50,S3_TOPO,0.9431524547803618,86807,1,0.9431524547803618,,
80,0.1,2,5,S1_MIT,0.8694158075601375,159126,2,0.8487972508591065,0.8694158075601375,
80,0.1,2,5,S2_UCG,0.9814814814814815,134777,2,0.9768518518518519,0.9814814814814815,
80,0.1,2,5,S3_TOPO,0.9534883720930233,120654,2,0.9431524547803618,0.9534883720930233,
80,0.1,2,10,S1_MIT,0.8883161512027491,170336,2,0.8487972508591065,0.8883161512027491,
80,0.1,2,10,S2_UCG,0.9814814814814815,146109,2,0.9768518518518519,0.9814814814814815,
80,0.1,2,10,S3_TOPO,0.9638242894056848,135239,2,0.9431524547803618,0.9638242894056848,
